"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"4854" 54 35 7 0 "ByFB" 1 -5 47 0.01 -15 1
"4855" 54 35 8 0 "ByFB" 1 -5 47 0.01 -15 1
"4856" 54 35 9 0 "ByFB" 1 -5 47 0.01 -15 1
"4857" 54 35 10 0 "ByFB" 1 -5 47 0.01 -15 1
"4858" 54 35 11 0 "ByFB" 1 -5 47 0.01 -15 1
"4859" 54 35 12 0 "ByFB" 1 -5 47 0.01 -15 1
"4860" 54 35 13 0 "ByFB" 1 -5 47 0.01 -15 1
"4861" 54 35 14 0 "ByFB" 1 -5 47 0.01 -15 1
"4862" 54 35 15 0 "ByFB" 1 -5 47 0.01 -15 1
"4863" 54 35 16 0 "ByFB" 1 -5 47 0.01 -15 1
"4864" 54 35 17 0 "ByFB" 1 -5 47 0.01 -15 1
"4865" 54 35 18 0 "ByFB" 1 -5 47 0.01 -15 1
"4502" 54 35 19 0 "ByFB" 1 -5 47 0.01 -15 1
"4503" 54 35 20 0 "ByFB" 1 -5 47 0.01 -15 1
"4504" 54 35 21 0 "ByFB" 1 -5 47 0.01 -15 1
"4869" 54 35 22 0 "ByFB" 1 -5 47 0.01 -15 1
"4870" 54 35 23 0 "ByFB" 1 -5 47 0.01 -15 1
"4871" 54 35 24 0 "ByFB" 1 -5 47 0.01 -15 1
"4872" 54 35 25 0 "ByFB" 1 -5 47 0.01 -15 1
"6331" 54 37 1 0 "ByFB" 0.9 0 64 0.4 -7 1
"6453" 54 37 2 0 "ByFB" 0.9 0 64 0.4 -7 1
"6209" 54 37 3 0 "ByFB" 0.9 0 64 0.4 -7 1
"6097" 54 37 4 0 "ByFB" 0.9 0 64 0.4 -7 1
"6094" 54 37 5 0 "ByFB" 0.9 0 64 0.4 -7 1
"6080" 54 37 6 1 "ByFB" 0.9 0 64 0.4 -7 1
"6337" 54 37 7 1 "ByFB" 0.9 0 64 0.4 -7 1
"7799" 54 37 8 1 "ByFB" 0.9 0 64 0.4 -7 1
"7800" 54 37 9 1 "ByFB" 0.9 0 64 0.4 -7 1
"7801" 54 37 10 1 "ByFB" 0.9 0 64 0.4 -7 1
"7802" 54 37 11 1 "ByFB" 0.9 0 64 0.4 -7 1
"7925" 54 37 12 1 "ByFB" 0.9 0 64 0.4 -7 1
"7926" 54 37 13 1 "ByFB" 0.9 0 64 0.4 -7 1
"7927" 54 37 14 1 "ByFB" 0.9 0 64 0.4 -7 1
"7928" 54 37 15 1 "ByFB" 0.9 0 64 0.4 -7 1
"7686" 54 37 16 1 "ByFB" 0.9 0 64 0.4 -7 1
"7444" 54 37 17 1 "ByFB" 0.9 0 64 0.4 -7 1
"7445" 54 37 18 1 "ByFB" 0.9 0 64 0.4 -7 1
"7446" 54 37 19 1 "ByFB" 0.9 0 64 0.4 -7 1
"7690" 54 37 20 1 "ByFB" 0.9 0 64 0.4 -7 1
"7691" 54 37 21 1 "ByFB" 0.9 0 64 0.4 -7 1
"7692" 54 37 22 1 "ByFB" 0.9 0 64 0.4 -7 1
"7693" 54 37 23 1 "ByFB" 0.9 0 64 0.4 -7 1
"8045" 54 37 24 1 "ByFB" 0.9 0 64 0.4 -7 1
"7816" 54 37 25 1 "ByFB" 0.9 0 64 0.4 -7 1
"8545" 54 38 1 1 "ByFB" 1 24 34 0.05 28 1
"8546" 54 38 2 1 "ByFB" 1 24 34 0.05 28 1
"8547" 54 38 3 1 "ByFB" 1 24 34 0.05 28 1
"8548" 54 38 4 1 "ByFB" 1 24 34 0.05 28 1
"8549" 54 38 5 1 "ByFB" 1 24 34 0.05 28 1
"9279" 54 38 6 1 "ByFB" 1 24 34 0.05 28 1
"9280" 54 38 7 1 "ByFB" 1 24 34 0.05 28 1
"9281" 54 38 8 1 "ByFB" 1 24 34 0.05 28 1
"9282" 54 38 9 1 "ByFB" 1 24 34 0.05 28 1
"10012" 54 38 10 1 "ByFB" 1 24 34 0.05 28 1
"10013" 54 38 11 1 "ByFB" 1 24 34 0.05 28 1
"9772" 54 38 12 1 "ByFB" 1 24 34 0.05 28 1
"9773" 54 38 13 1 "ByFB" 1 24 34 0.05 28 1
"9895" 54 38 14 1 "ByFB" 1 24 34 0.05 28 1
"10006" 54 38 15 1 "ByFB" 1 24 34 0.05 28 1
"9897" 54 38 16 1 "ByFB" 1 24 34 0.05 28 1
"9655" 54 38 17 1 "ByFB" 1 24 34 0.05 28 1
"9656" 54 38 18 1 "ByFB" 1 24 34 0.05 28 1
"9657" 54 38 19 1 "ByFB" 1 24 34 0.05 28 1
"9658" 54 38 20 1 "ByFB" 1 24 34 0.05 28 1
"9538" 54 38 21 1 "ByFB" 1 24 34 0.05 28 1
"9782" 54 38 22 1 "ByFB" 1 24 34 0.05 28 1
"9904" 54 38 23 1 "ByFB" 1 24 34 0.05 28 1
"9905" 54 38 24 1 "ByFB" 1 24 34 0.05 28 1
"9906" 54 38 25 1 "ByFB" 1 24 34 0.05 28 1
"10756" 54 43 1 0 "ByFB" 1 14 12 0.9 9 1
"10757" 54 43 2 0 "ByFB" 1 14 12 0.9 9 1
"10758" 54 43 3 0 "ByFB" 1 14 12 0.9 9 1
"10759" 54 43 4 0 "ByFB" 1 14 12 0.9 9 1
"10760" 54 43 5 0 "ByFB" 1 14 12 0.9 9 1
"10761" 54 43 6 0 "ByFB" 1 14 12 0.9 9 1
"11491" 54 43 7 0 "ByFB" 1 14 12 0.9 9 1
"11492" 54 43 8 0 "ByFB" 1 14 12 0.9 9 1
"11493" 54 43 9 0 "ByFB" 1 14 12 0.9 9 1
"12089" 54 43 10 0 "ByFB" 1 14 12 0.9 9 1
"12133" 54 43 11 0 "ByFB" 1 14 12 0.9 9 1
"11983" 54 43 12 0 "ByFB" 1 14 12 0.9 9 1
"12105" 54 43 13 0 "ByFB" 1 14 12 0.9 9 1
"12106" 54 43 14 0 "ByFB" 1 14 12 0.9 9 1
"12107" 54 43 15 0 "ByFB" 1 14 12 0.9 9 1
"12068" 54 43 16 0 "ByFB" 1 14 12 0.9 9 1
"11866" 54 43 17 0 "ByFB" 1 14 12 0.9 9 1
"11867" 54 43 18 0 "ByFB" 1 14 12 0.9 9 1
"11868" 54 43 19 0 "ByFB" 1 14 12 0.9 9 1
"11869" 54 43 20 0 "ByFB" 1 14 12 0.9 9 1
"11749" 54 43 21 0 "ByFB" 1 14 12 0.9 9 1
"11750" 54 43 22 0 "ByFB" 1 14 12 0.9 9 1
"11751" 54 43 23 0 "ByFB" 1 14 12 0.9 9 1
"11752" 54 43 24 0 "ByFB" 1 14 12 0.9 9 1
"11753" 54 43 25 0 "ByFB" 1 14 12 0.9 9 1
"12967" 54 44 1 0 "ByFB" 1 23 24 0.99 -33 1
"12968" 54 44 2 0 "ByFB" 1 23 24 0.99 -33 1
"12969" 54 44 3 0 "ByFB" 1 23 24 0.99 -33 1
"12970" 54 44 4 0 "ByFB" 1 23 24 0.99 -33 1
"12971" 54 44 5 0 "ByFB" 1 23 24 0.99 -33 1
"12972" 54 44 6 1 "ByFB" 1 23 24 0.99 -33 1
"12973" 54 44 7 1 "ByFB" 1 23 24 0.99 -33 1
"12974" 54 44 8 1 "ByFB" 1 23 24 0.99 -33 1
"12975" 54 44 9 1 "ByFB" 1 23 24 0.99 -33 1
"13707" 54 44 10 1 "ByFB" 1 23 24 0.99 -33 1
"13954" 54 44 11 1 "ByFB" 1 23 24 0.99 -33 1
"14050" 54 44 12 1 "ByFB" 1 23 24 0.99 -33 1
"14064" 54 44 13 1 "ByFB" 1 23 24 0.99 -33 1
"14173" 54 44 14 1 "ByFB" 1 23 24 0.99 -33 1
"14079" 54 44 15 1 "ByFB" 1 23 24 0.99 -33 1
"13715" 54 44 16 1 "ByFB" 1 23 24 0.99 -33 1
"14080" 54 44 17 1 "ByFB" 1 23 24 0.99 -33 1
"14081" 54 44 18 1 "ByFB" 1 23 24 0.99 -33 1
"14082" 54 44 19 1 "ByFB" 1 23 24 0.99 -33 1
"13841" 54 44 20 1 "ByFB" 1 23 24 0.99 -33 1
"13963" 54 44 21 1 "ByFB" 1 23 24 0.99 -33 1
"13964" 54 44 22 1 "ByFB" 1 23 24 0.99 -33 1
"13965" 54 44 23 0 "ByFB" 1 23 24 0.99 -33 1
"13966" 54 44 24 0 "ByFB" 1 23 24 0.99 -33 1
"14088" 54 44 25 0 "ByFB" 1 23 24 0.99 -33 1
"15181" 54 46 1 0 "ByFB" 0.01 9 30 0.6 -37 1
"15182" 54 46 2 0 "ByFB" 0.01 9 30 0.6 -37 1
"15183" 54 46 3 0 "ByFB" 0.01 9 30 0.6 -37 1
"15184" 54 46 4 0 "ByFB" 0.01 9 30 0.6 -37 1
"15185" 54 46 5 0 "ByFB" 0.01 9 30 0.6 -37 1
"15186" 54 46 6 0 "ByFB" 0.01 9 30 0.6 -37 1
"15187" 54 46 7 0 "ByFB" 0.01 9 30 0.6 -37 1
"15188" 54 46 8 0 "ByFB" 0.01 9 30 0.6 -37 1
"15189" 54 46 9 0 "ByFB" 0.01 9 30 0.6 -37 1
"14826" 54 46 10 0 "ByFB" 0.01 9 30 0.6 -37 1
"14827" 54 46 11 0 "ByFB" 0.01 9 30 0.6 -37 1
"15800" 54 46 12 0 "ByFB" 0.01 9 30 0.6 -37 1
"15801" 54 46 13 0 "ByFB" 0.01 9 30 0.6 -37 1
"16088" 54 46 14 0 "ByFB" 0.01 9 30 0.6 -37 1
"16129" 54 46 15 0 "ByFB" 0.01 9 30 0.6 -37 1
"15926" 54 46 16 0 "ByFB" 0.01 9 30 0.6 -37 1
"15927" 54 46 17 0 "ByFB" 0.01 9 30 0.6 -37 1
"15928" 54 46 18 0 "ByFB" 0.01 9 30 0.6 -37 1
"16132" 54 46 19 0 "ByFB" 0.01 9 30 0.6 -37 1
"15931" 54 46 20 0 "ByFB" 0.01 9 30 0.6 -37 1
"15932" 54 46 21 0 "ByFB" 0.01 9 30 0.6 -37 1
"15933" 54 46 22 0 "ByFB" 0.01 9 30 0.6 -37 1
"15934" 54 46 23 0 "ByFB" 0.01 9 30 0.6 -37 1
"16137" 54 46 24 0 "ByFB" 0.01 9 30 0.6 -37 1
"15935" 54 46 25 0 "ByFB" 0.01 9 30 0.6 -37 1
"17392" 54 51 1 1 "ByFB" 0.8 -18 68 0.2 23 1
"17393" 54 51 2 1 "ByFB" 0.8 -18 68 0.2 23 1
"17394" 54 51 3 1 "ByFB" 0.8 -18 68 0.2 23 1
"17395" 54 51 4 1 "ByFB" 0.8 -18 68 0.2 23 1
"17396" 54 51 5 1 "ByFB" 0.8 -18 68 0.2 23 1
"17397" 54 51 6 1 "ByFB" 0.8 -18 68 0.2 23 1
"17398" 54 51 7 1 "ByFB" 0.8 -18 68 0.2 23 1
"17399" 54 51 8 1 "ByFB" 0.8 -18 68 0.2 23 1
"17400" 54 51 9 1 "ByFB" 0.8 -18 68 0.2 23 1
"17037" 54 51 10 1 "ByFB" 0.8 -18 68 0.2 23 1
"17038" 54 51 11 1 "ByFB" 0.8 -18 68 0.2 23 1
"18011" 54 51 12 1 "ByFB" 0.8 -18 68 0.2 23 1
"17891" 54 51 13 1 "ByFB" 0.8 -18 68 0.2 23 1
"17892" 54 51 14 1 "ByFB" 0.8 -18 68 0.2 23 1
"18193" 54 51 15 1 "ByFB" 0.8 -18 68 0.2 23 1
"18137" 54 51 16 1 "ByFB" 0.8 -18 68 0.2 23 1
"18138" 54 51 17 1 "ByFB" 0.8 -18 68 0.2 23 1
"18139" 54 51 18 1 "ByFB" 0.8 -18 68 0.2 23 1
"18019" 54 51 19 1 "ByFB" 0.8 -18 68 0.2 23 1
"18020" 54 51 20 1 "ByFB" 0.8 -18 68 0.2 23 1
"18021" 54 51 21 1 "ByFB" 0.8 -18 68 0.2 23 1
"18144" 54 51 22 1 "ByFB" 0.8 -18 68 0.2 23 1
"18105" 54 51 23 1 "ByFB" 0.8 -18 68 0.2 23 1
"18174" 54 51 24 1 "ByFB" 0.8 -18 68 0.2 23 1
"18025" 54 51 25 1 "ByFB" 0.8 -18 68 0.2 23 1
"19603" 54 52 1 0 "ByFB" 0.2 0 46 0.25 -2 1
"19604" 54 52 2 0 "ByFB" 0.2 0 46 0.25 -2 1
"19605" 54 52 3 0 "ByFB" 0.2 0 46 0.25 -2 1
"19606" 54 52 4 1 "ByFB" 0.2 0 46 0.25 -2 1
"19607" 54 52 5 1 "ByFB" 0.2 0 46 0.25 -2 1
"19608" 54 52 6 0 "ByFB" 0.2 0 46 0.25 -2 1
"19609" 54 52 7 0 "ByFB" 0.2 0 46 0.25 -2 1
"19610" 54 52 8 0 "ByFB" 0.2 0 46 0.25 -2 1
"19611" 54 52 9 0 "ByFB" 0.2 0 46 0.25 -2 1
"19248" 54 52 10 0 "ByFB" 0.2 0 46 0.25 -2 1
"19249" 54 52 11 0 "ByFB" 0.2 0 46 0.25 -2 1
"19250" 54 52 12 0 "ByFB" 0.2 0 46 0.25 -2 1
"19251" 54 52 13 0 "ByFB" 0.2 0 46 0.25 -2 1
"19252" 54 52 14 0 "ByFB" 0.2 0 46 0.25 -2 1
"20105" 54 52 15 0 "ByFB" 0.2 0 46 0.25 -2 1
"20106" 54 52 16 0 "ByFB" 0.2 0 46 0.25 -2 1
"20244" 54 52 17 0 "ByFB" 0.2 0 46 0.25 -2 1
"20232" 54 52 18 0 "ByFB" 0.2 0 46 0.25 -2 1
"20207" 54 52 19 0 "ByFB" 0.2 0 46 0.25 -2 1
"20113" 54 52 20 0 "ByFB" 0.2 0 46 0.25 -2 1
"20223" 54 52 21 0 "ByFB" 0.2 0 46 0.25 -2 1
"20237" 54 52 22 0 "ByFB" 0.2 0 46 0.25 -2 1
"20227" 54 52 23 0 "ByFB" 0.2 0 46 0.25 -2 1
"20118" 54 52 24 0 "ByFB" 0.2 0 46 0.25 -2 1
"19995" 54 52 25 0 "ByFB" 0.2 0 46 0.25 -2 1
"21817" 54 53 1 0 "ByFB" 1 28 42 0.75 -22 1
"21818" 54 53 2 0 "ByFB" 1 28 42 0.75 -22 1
"21819" 54 53 3 0 "ByFB" 1 28 42 0.75 -22 1
"21820" 54 53 4 0 "ByFB" 1 28 42 0.75 -22 1
"21821" 54 53 5 0 "ByFB" 1 28 42 0.75 -22 1
"21822" 54 53 6 1 "ByFB" 1 28 42 0.75 -22 1
"21823" 54 53 7 1 "ByFB" 1 28 42 0.75 -22 1
"21824" 54 53 8 0 "ByFB" 1 28 42 0.75 -22 1
"21825" 54 53 9 0 "ByFB" 1 28 42 0.75 -22 1
"21462" 54 53 10 0 "ByFB" 1 28 42 0.75 -22 1
"21463" 54 53 11 0 "ByFB" 1 28 42 0.75 -22 1
"21464" 54 53 12 0 "ByFB" 1 28 42 0.75 -22 1
"21465" 54 53 13 0 "ByFB" 1 28 42 0.75 -22 1
"21466" 54 53 14 0 "ByFB" 1 28 42 0.75 -22 1
"21467" 54 53 15 0 "ByFB" 1 28 42 0.75 -22 1
"21468" 54 53 16 0 "ByFB" 1 28 42 0.75 -22 1
"22198" 54 53 17 0 "ByFB" 1 28 42 0.75 -22 1
"22199" 54 53 18 0 "ByFB" 1 28 42 0.75 -22 1
"22174" 54 53 19 0 "ByFB" 1 28 42 0.75 -22 1
"22080" 54 53 20 0 "ByFB" 1 28 42 0.75 -22 1
"21960" 54 53 21 0 "ByFB" 1 28 42 0.75 -22 1
"22082" 54 53 22 0 "ByFB" 1 28 42 0.75 -22 1
"22083" 54 53 23 0 "ByFB" 1 28 42 0.75 -22 1
"22084" 54 53 24 0 "ByFB" 1 28 42 0.75 -22 1
"21477" 54 53 25 0 "ByFB" 1 28 42 0.75 -22 1
"22935" 54 54 1 0 "ByFB" 1 18 64 0.5 -33 1
"22936" 54 54 2 1 "ByFB" 1 18 64 0.5 -33 1
"22937" 54 54 3 0 "ByFB" 1 18 64 0.5 -33 1
"23302" 54 54 4 0 "ByFB" 1 18 64 0.5 -33 1
"23303" 54 54 5 0 "ByFB" 1 18 64 0.5 -33 1
"23304" 54 54 6 0 "ByFB" 1 18 64 0.5 -33 1
"23305" 54 54 7 0 "ByFB" 1 18 64 0.5 -33 1
"23306" 54 54 8 0 "ByFB" 1 18 64 0.5 -33 1
"23307" 54 54 9 0 "ByFB" 1 18 64 0.5 -33 1
"22944" 54 54 10 0 "ByFB" 1 18 64 0.5 -33 1
"22581" 54 54 11 0 "ByFB" 1 18 64 0.5 -33 1
"22946" 54 54 12 0 "ByFB" 1 18 64 0.5 -33 1
"22947" 54 54 13 0 "ByFB" 1 18 64 0.5 -33 1
"22948" 54 54 14 0 "ByFB" 1 18 64 0.5 -33 1
"22949" 54 54 15 0 "ByFB" 1 18 64 0.5 -33 1
"22950" 54 54 16 0 "ByFB" 1 18 64 0.5 -33 1
"23680" 54 54 17 0 "ByFB" 1 18 64 0.5 -33 1
"23681" 54 54 18 0 "ByFB" 1 18 64 0.5 -33 1
"23682" 54 54 19 0 "ByFB" 1 18 64 0.5 -33 1
"24252" 54 54 20 0 "ByFB" 1 18 64 0.5 -33 1
"24226" 54 54 21 0 "ByFB" 1 18 64 0.5 -33 1
"24267" 54 54 22 0 "ByFB" 1 18 64 0.5 -33 1
"24281" 54 54 23 0 "ByFB" 1 18 64 0.5 -33 1
"24174" 54 54 24 0 "ByFB" 1 18 64 0.5 -33 1
"23688" 54 54 25 0 "ByFB" 1 18 64 0.5 -33 1
"24782" 54 56 1 1 "ByFB" 1 -8 -5 0.99 -34 1
"24783" 54 56 2 1 "ByFB" 1 -8 -5 0.99 -34 1
"25148" 54 56 3 1 "ByFB" 1 -8 -5 0.99 -34 1
"25149" 54 56 4 1 "ByFB" 1 -8 -5 0.99 -34 1
"25150" 54 56 5 1 "ByFB" 1 -8 -5 0.99 -34 1
"25151" 54 56 6 1 "ByFB" 1 -8 -5 0.99 -34 1
"25152" 54 56 7 1 "ByFB" 1 -8 -5 0.99 -34 1
"25153" 54 56 8 1 "ByFB" 1 -8 -5 0.99 -34 1
"25154" 54 56 9 1 "ByFB" 1 -8 -5 0.99 -34 1
"24791" 54 56 10 1 "ByFB" 1 -8 -5 0.99 -34 1
"24792" 54 56 11 1 "ByFB" 1 -8 -5 0.99 -34 1
"24793" 54 56 12 1 "ByFB" 1 -8 -5 0.99 -34 1
"24794" 54 56 13 1 "ByFB" 1 -8 -5 0.99 -34 1
"25159" 54 56 14 1 "ByFB" 1 -8 -5 0.99 -34 1
"25160" 54 56 15 1 "ByFB" 1 -8 -5 0.99 -34 1
"25161" 54 56 16 1 "ByFB" 1 -8 -5 0.99 -34 1
"24798" 54 56 17 1 "ByFB" 1 -8 -5 0.99 -34 1
"24799" 54 56 18 1 "ByFB" 1 -8 -5 0.99 -34 1
"24800" 54 56 19 1 "ByFB" 1 -8 -5 0.99 -34 1
"25895" 54 56 20 1 "ByFB" 1 -8 -5 0.99 -34 1
"25896" 54 56 21 1 "ByFB" 1 -8 -5 0.99 -34 1
"26142" 54 56 22 1 "ByFB" 1 -8 -5 0.99 -34 1
"26143" 54 56 23 1 "ByFB" 1 -8 -5 0.99 -34 1
"26212" 54 56 24 1 "ByFB" 1 -8 -5 0.99 -34 1
"25902" 54 56 25 1 "ByFB" 1 -8 -5 0.99 -34 1
"26995" 54 58 1 0 "ByFB" 0.4 -7 40 0.25 24 1
"26996" 54 58 2 0 "ByFB" 0.4 -7 40 0.25 24 1
"26997" 54 58 3 0 "ByFB" 0.4 -7 40 0.25 24 1
"26998" 54 58 4 0 "ByFB" 0.4 -7 40 0.25 24 1
"26999" 54 58 5 0 "ByFB" 0.4 -7 40 0.25 24 1
"27364" 54 58 6 1 "ByFB" 0.4 -7 40 0.25 24 1
"27365" 54 58 7 1 "ByFB" 0.4 -7 40 0.25 24 1
"27366" 54 58 8 1 "ByFB" 0.4 -7 40 0.25 24 1
"27367" 54 58 9 1 "ByFB" 0.4 -7 40 0.25 24 1
"27004" 54 58 10 1 "ByFB" 0.4 -7 40 0.25 24 1
"27005" 54 58 11 1 "ByFB" 0.4 -7 40 0.25 24 1
"27006" 54 58 12 1 "ByFB" 0.4 -7 40 0.25 24 1
"27007" 54 58 13 1 "ByFB" 0.4 -7 40 0.25 24 1
"27008" 54 58 14 1 "ByFB" 0.4 -7 40 0.25 24 1
"27009" 54 58 15 1 "ByFB" 0.4 -7 40 0.25 24 1
"27374" 54 58 16 1 "ByFB" 0.4 -7 40 0.25 24 1
"27375" 54 58 17 1 "ByFB" 0.4 -7 40 0.25 24 1
"27012" 54 58 18 1 "ByFB" 0.4 -7 40 0.25 24 1
"27013" 54 58 19 1 "ByFB" 0.4 -7 40 0.25 24 1
"28107" 54 58 20 1 "ByFB" 0.4 -7 40 0.25 24 1
"28108" 54 58 21 1 "ByFB" 0.4 -7 40 0.25 24 1
"28232" 54 58 22 1 "ByFB" 0.4 -7 40 0.25 24 1
"28233" 54 58 23 1 "ByFB" 0.4 -7 40 0.25 24 1
"28289" 54 58 24 1 "ByFB" 0.4 -7 40 0.25 24 1
"28113" 54 58 25 1 "ByFB" 0.4 -7 40 0.25 24 1
"29206" 54 59 1 1 "ByFB" 0.25 16 43 0.4 2 1
"29207" 54 59 2 1 "ByFB" 0.25 16 43 0.4 2 1
"29208" 54 59 3 1 "ByFB" 0.25 16 43 0.4 2 1
"29209" 54 59 4 1 "ByFB" 0.25 16 43 0.4 2 1
"29210" 54 59 5 1 "ByFB" 0.25 16 43 0.4 2 1
"29211" 54 59 6 1 "ByFB" 0.25 16 43 0.4 2 1
"29212" 54 59 7 1 "ByFB" 0.25 16 43 0.4 2 1
"29577" 54 59 8 1 "ByFB" 0.25 16 43 0.4 2 1
"29578" 54 59 9 1 "ByFB" 0.25 16 43 0.4 2 1
"29215" 54 59 10 1 "ByFB" 0.25 16 43 0.4 2 1
"29216" 54 59 11 1 "ByFB" 0.25 16 43 0.4 2 1
"29217" 54 59 12 1 "ByFB" 0.25 16 43 0.4 2 1
"29218" 54 59 13 1 "ByFB" 0.25 16 43 0.4 2 1
"29219" 54 59 14 1 "ByFB" 0.25 16 43 0.4 2 1
"29220" 54 59 15 1 "ByFB" 0.25 16 43 0.4 2 1
"29221" 54 59 16 1 "ByFB" 0.25 16 43 0.4 2 1
"29586" 54 59 17 1 "ByFB" 0.25 16 43 0.4 2 1
"29223" 54 59 18 1 "ByFB" 0.25 16 43 0.4 2 1
"29224" 54 59 19 1 "ByFB" 0.25 16 43 0.4 2 1
"29225" 54 59 20 1 "ByFB" 0.25 16 43 0.4 2 1
"29226" 54 59 21 1 "ByFB" 0.25 16 43 0.4 2 1
"29227" 54 59 22 1 "ByFB" 0.25 16 43 0.4 2 1
"30308" 54 59 23 1 "ByFB" 0.25 16 43 0.4 2 1
"30296" 54 59 24 1 "ByFB" 0.25 16 43 0.4 2 1
"30297" 54 59 25 1 "ByFB" 0.25 16 43 0.4 2 1
"31417" 54 60 1 0 "ByFB" 0.1 21 38 0.6 1 1
"31418" 54 60 2 0 "ByFB" 0.1 21 38 0.6 1 1
"31419" 54 60 3 0 "ByFB" 0.1 21 38 0.6 1 1
"31420" 54 60 4 0 "ByFB" 0.1 21 38 0.6 1 1
"31421" 54 60 5 0 "ByFB" 0.1 21 38 0.6 1 1
"31422" 54 60 6 0 "ByFB" 0.1 21 38 0.6 1 1
"31423" 54 60 7 0 "ByFB" 0.1 21 38 0.6 1 1
"31788" 54 60 8 0 "ByFB" 0.1 21 38 0.6 1 1
"31789" 54 60 9 0 "ByFB" 0.1 21 38 0.6 1 1
"31426" 54 60 10 0 "ByFB" 0.1 21 38 0.6 1 1
"31427" 54 60 11 0 "ByFB" 0.1 21 38 0.6 1 1
"31428" 54 60 12 0 "ByFB" 0.1 21 38 0.6 1 1
"31429" 54 60 13 0 "ByFB" 0.1 21 38 0.6 1 1
"31430" 54 60 14 0 "ByFB" 0.1 21 38 0.6 1 1
"31431" 54 60 15 0 "ByFB" 0.1 21 38 0.6 1 1
"31432" 54 60 16 0 "ByFB" 0.1 21 38 0.6 1 1
"31433" 54 60 17 0 "ByFB" 0.1 21 38 0.6 1 1
"31434" 54 60 18 0 "ByFB" 0.1 21 38 0.6 1 1
"31435" 54 60 19 0 "ByFB" 0.1 21 38 0.6 1 1
"31436" 54 60 20 0 "ByFB" 0.1 21 38 0.6 1 1
"31437" 54 60 21 0 "ByFB" 0.1 21 38 0.6 1 1
"31438" 54 60 22 0 "ByFB" 0.1 21 38 0.6 1 1
"31439" 54 60 23 0 "ByFB" 0.1 21 38 0.6 1 1
"31440" 54 60 24 0 "ByFB" 0.1 21 38 0.6 1 1
"31441" 54 60 25 0 "ByFB" 0.1 21 38 0.6 1 1
"826" 55 32 1 1 "ByFB" 0.75 -4 82 0.25 3 1
"827" 55 32 2 1 "ByFB" 0.75 -4 82 0.25 3 1
"828" 55 32 3 1 "ByFB" 0.75 -4 82 0.25 3 1
"829" 55 32 4 1 "ByFB" 0.75 -4 82 0.25 3 1
"830" 55 32 5 1 "ByFB" 0.75 -4 82 0.25 3 1
"831" 55 32 6 1 "ByFB" 0.75 -4 82 0.25 3 1
"832" 55 32 7 1 "ByFB" 0.75 -4 82 0.25 3 1
"469" 55 32 8 1 "ByFB" 0.75 -4 82 0.25 3 1
"470" 55 32 9 1 "ByFB" 0.75 -4 82 0.25 3 1
"835" 55 32 10 1 "ByFB" 0.75 -4 82 0.25 3 1
"836" 55 32 11 1 "ByFB" 0.75 -4 82 0.25 3 1
"837" 55 32 12 1 "ByFB" 0.75 -4 82 0.25 3 1
"838" 55 32 13 1 "ByFB" 0.75 -4 82 0.25 3 1
"839" 55 32 14 1 "ByFB" 0.75 -4 82 0.25 3 1
"840" 55 32 15 0 "ByFB" 0.75 -4 82 0.25 3 1
"841" 55 32 16 0 "ByFB" 0.75 -4 82 0.25 3 1
"842" 55 32 17 0 "ByFB" 0.75 -4 82 0.25 3 1
"843" 55 32 18 0 "ByFB" 0.75 -4 82 0.25 3 1
"844" 55 32 19 0 "ByFB" 0.75 -4 82 0.25 3 1
"845" 55 32 20 0 "ByFB" 0.75 -4 82 0.25 3 1
"846" 55 32 21 0 "ByFB" 0.75 -4 82 0.25 3 1
"847" 55 32 22 1 "ByFB" 0.75 -4 82 0.25 3 1
"848" 55 32 23 1 "ByFB" 0.75 -4 82 0.25 3 1
"849" 55 32 24 1 "ByFB" 0.75 -4 82 0.25 3 1
"850" 55 32 25 1 "ByFB" 0.75 -4 82 0.25 3 1
"2119" 55 33 1 1 "ByFB" 1 -3 14 0.4 -22 1
"3039" 55 33 2 1 "ByFB" 1 -3 14 0.4 -22 1
"2080" 55 33 3 1 "ByFB" 1 -3 14 0.4 -22 1
"2033" 55 33 4 1 "ByFB" 1 -3 14 0.4 -22 1
"2031" 55 33 5 1 "ByFB" 1 -3 14 0.4 -22 1
"3042" 55 33 6 0 "ByFB" 1 -3 14 0.4 -22 1
"3043" 55 33 7 0 "ByFB" 1 -3 14 0.4 -22 1
"2680" 55 33 8 0 "ByFB" 1 -3 14 0.4 -22 1
"2681" 55 33 9 0 "ByFB" 1 -3 14 0.4 -22 1
"2682" 55 33 10 0 "ByFB" 1 -3 14 0.4 -22 1
"3047" 55 33 11 0 "ByFB" 1 -3 14 0.4 -22 1
"3048" 55 33 12 0 "ByFB" 1 -3 14 0.4 -22 1
"3049" 55 33 13 0 "ByFB" 1 -3 14 0.4 -22 1
"3050" 55 33 14 0 "ByFB" 1 -3 14 0.4 -22 1
"3051" 55 33 15 1 "ByFB" 1 -3 14 0.4 -22 1
"3052" 55 33 16 0 "ByFB" 1 -3 14 0.4 -22 1
"3053" 55 33 17 0 "ByFB" 1 -3 14 0.4 -22 1
"3054" 55 33 18 0 "ByFB" 1 -3 14 0.4 -22 1
"2691" 55 33 19 0 "ByFB" 1 -3 14 0.4 -22 1
