"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"53189" 307 24 14 0 "ByFB" 1 -2 -1 0.5 -3 1
"53599" 307 24 15 0 "ByFB" 1 -2 -1 0.5 -3 1
"53600" 307 24 16 0 "ByFB" 1 -2 -1 0.5 -3 1
"53263" 307 24 17 0 "ByFB" 1 -2 -1 0.5 -3 1
"53277" 307 24 18 0 "ByFB" 1 -2 -1 0.5 -3 1
"53165" 307 24 19 0 "ByFB" 1 -2 -1 0.5 -3 1
"53153" 307 24 20 0 "ByFB" 1 -2 -1 0.5 -3 1
"53606" 307 24 21 0 "ByFB" 1 -2 -1 0.5 -3 1
"53607" 307 24 22 0 "ByFB" 1 -2 -1 0.5 -3 1
"53608" 307 24 23 0 "ByFB" 1 -2 -1 0.5 -3 1
"53730" 307 24 24 0 "ByFB" 1 -2 -1 0.5 -3 1
"54339" 307 24 25 0 "ByFB" 1 -2 -1 0.5 -3 1
"58352" 307 25 1 0 "ByFB" 1 2 3 0.5 1 1
"57989" 307 25 2 0 "ByFB" 1 2 3 0.5 1 1
"58354" 307 25 3 0 "ByFB" 1 2 3 0.5 1 1
"58355" 307 25 4 0 "ByFB" 1 2 3 0.5 1 1
"57626" 307 25 5 0 "ByFB" 1 2 3 0.5 1 1
"57627" 307 25 6 0 "ByFB" 1 2 3 0.5 1 1
"57628" 307 25 7 0 "ByFB" 1 2 3 0.5 1 1
"57629" 307 25 8 0 "ByFB" 1 2 3 0.5 1 1
"57630" 307 25 9 0 "ByFB" 1 2 3 0.5 1 1
"57631" 307 25 10 0 "ByFB" 1 2 3 0.5 1 1
"57996" 307 25 11 0 "ByFB" 1 2 3 0.5 1 1
"56293" 307 25 12 0 "ByFB" 1 2 3 0.5 1 1
"56415" 307 25 13 0 "ByFB" 1 2 3 0.5 1 1
"56416" 307 25 14 0 "ByFB" 1 2 3 0.5 1 1
"56417" 307 25 15 0 "ByFB" 1 2 3 0.5 1 1
"56540" 307 25 16 0 "ByFB" 1 2 3 0.5 1 1
"56662" 307 25 17 0 "ByFB" 1 2 3 0.5 1 1
"56433" 307 25 18 0 "ByFB" 1 2 3 0.5 1 1
"56339" 307 25 19 0 "ByFB" 1 2 3 0.5 1 1
"56544" 307 25 20 0 "ByFB" 1 2 3 0.5 1 1
"56545" 307 25 21 0 "ByFB" 1 2 3 0.5 1 1
"56355" 307 25 22 0 "ByFB" 1 2 3 0.5 1 1
"56251" 307 25 23 0 "ByFB" 1 2 3 0.5 1 1
"56300" 307 25 24 0 "ByFB" 1 2 3 0.5 1 1
"56301" 307 25 25 0 "ByFB" 1 2 3 0.5 1 1
"59834" 307 26 1 0 "ByFB" 1 16 50 0.4 1 1
"59835" 307 26 2 0 "ByFB" 1 16 50 0.4 1 1
"59836" 307 26 3 0 "ByFB" 1 16 50 0.4 1 1
"60566" 307 26 4 0 "ByFB" 1 16 50 0.4 1 1
"59837" 307 26 5 0 "ByFB" 1 16 50 0.4 1 1
"59838" 307 26 6 1 "ByFB" 1 16 50 0.4 1 1
"59839" 307 26 7 1 "ByFB" 1 16 50 0.4 1 1
"59840" 307 26 8 0 "ByFB" 1 16 50 0.4 1 1
"59841" 307 26 9 0 "ByFB" 1 16 50 0.4 1 1
"59842" 307 26 10 1 "ByFB" 1 16 50 0.4 1 1
"60572" 307 26 11 1 "ByFB" 1 16 50 0.4 1 1
"59418" 307 26 12 1 "ByFB" 1 16 50 0.4 1 1
"59389" 307 26 13 1 "ByFB" 1 16 50 0.4 1 1
"59612" 307 26 14 1 "ByFB" 1 16 50 0.4 1 1
"59600" 307 26 15 1 "ByFB" 1 16 50 0.4 1 1
"59397" 307 26 16 1 "ByFB" 1 16 50 0.4 1 1
"59399" 307 26 17 1 "ByFB" 1 16 50 0.4 1 1
"59847" 307 26 18 1 "ByFB" 1 16 50 0.4 1 1
"59848" 307 26 19 1 "ByFB" 1 16 50 0.4 1 1
"59849" 307 26 20 0 "ByFB" 1 16 50 0.4 1 1
"59850" 307 26 21 0 "ByFB" 1 16 50 0.4 1 1
"59851" 307 26 22 0 "ByFB" 1 16 50 0.4 1 1
"60581" 307 26 23 0 "ByFB" 1 16 50 0.4 1 1
"60582" 307 26 24 1 "ByFB" 1 16 50 0.4 1 1
"60583" 307 26 25 1 "ByFB" 1 16 50 0.4 1 1
"64231" 307 29 1 1 "ByFB" 1 2 3 1 3 1
"64232" 307 29 2 1 "ByFB" 1 2 3 1 3 1
"64233" 307 29 3 1 "ByFB" 1 2 3 1 3 1
"64234" 307 29 4 1 "ByFB" 1 2 3 1 3 1
"63505" 307 29 5 1 "ByFB" 1 2 3 1 3 1
"63506" 307 29 6 1 "ByFB" 1 2 3 1 3 1
"63507" 307 29 7 1 "ByFB" 1 2 3 1 3 1
"63508" 307 29 8 1 "ByFB" 1 2 3 1 3 1
"63509" 307 29 9 1 "ByFB" 1 2 3 1 3 1
"63510" 307 29 10 1 "ByFB" 1 2 3 1 3 1
"63875" 307 29 11 1 "ByFB" 1 2 3 1 3 1
"62656" 307 29 12 1 "ByFB" 1 2 3 1 3 1
"62628" 307 29 13 1 "ByFB" 1 2 3 1 3 1
"62564" 307 29 14 1 "ByFB" 1 2 3 1 3 1
"62565" 307 29 15 1 "ByFB" 1 2 3 1 3 1
"62783" 307 29 16 1 "ByFB" 1 2 3 1 3 1
"62905" 307 29 17 1 "ByFB" 1 2 3 1 3 1
"62785" 307 29 18 1 "ByFB" 1 2 3 1 3 1
"62553" 307 29 19 1 "ByFB" 1 2 3 1 3 1
"62787" 307 29 20 1 "ByFB" 1 2 3 1 3 1
"62637" 307 29 21 1 "ByFB" 1 2 3 1 3 1
"62503" 307 29 22 1 "ByFB" 1 2 3 1 3 1
"62588" 307 29 23 1 "ByFB" 1 2 3 1 3 1
"62793" 307 29 24 1 "ByFB" 1 2 3 1 3 1
"62915" 307 29 25 1 "ByFB" 1 2 3 1 3 1
"1933" 308 1 1 0 "ByFB" 1 3 4 0.8 0 1
"1570" 308 1 2 0 "ByFB" 1 3 4 0.8 0 1
"1571" 308 1 3 0 "ByFB" 1 3 4 0.8 0 1
"1938" 308 1 4 0 "ByFB" 1 3 4 0.8 0 1
"2303" 308 1 5 0 "ByFB" 1 3 4 0.8 0 1
"2304" 308 1 6 1 "ByFB" 1 3 4 0.8 0 1
"2305" 308 1 7 1 "ByFB" 1 3 4 0.8 0 1
"2306" 308 1 8 1 "ByFB" 1 3 4 0.8 0 1
"2307" 308 1 9 1 "ByFB" 1 3 4 0.8 0 1
"2308" 308 1 10 1 "ByFB" 1 3 4 0.8 0 1
"2673" 308 1 11 1 "ByFB" 1 3 4 0.8 0 1
"2674" 308 1 12 1 "ByFB" 1 3 4 0.8 0 1
"2675" 308 1 13 1 "ByFB" 1 3 4 0.8 0 1
"2676" 308 1 14 1 "ByFB" 1 3 4 0.8 0 1
"2313" 308 1 15 1 "ByFB" 1 3 4 0.8 0 1
"1950" 308 1 16 1 "ByFB" 1 3 4 0.8 0 1
"2315" 308 1 17 1 "ByFB" 1 3 4 0.8 0 1
"1952" 308 1 18 1 "ByFB" 1 3 4 0.8 0 1
"1953" 308 1 19 1 "ByFB" 1 3 4 0.8 0 1
"1954" 308 1 20 1 "ByFB" 1 3 4 0.8 0 1
"2319" 308 1 21 1 "ByFB" 1 3 4 0.8 0 1
"2320" 308 1 22 1 "ByFB" 1 3 4 0.8 0 1
"2321" 308 1 23 1 "ByFB" 1 3 4 0.8 0 1
"2322" 308 1 24 1 "ByFB" 1 3 4 0.8 0 1
"2323" 308 1 25 1 "ByFB" 1 3 4 0.8 0 1
"5241" 308 2 1 1 "ByFB" 0.25 0 4 0.2 0 1
"5242" 308 2 2 1 "ByFB" 0.25 0 4 0.2 0 1
"5243" 308 2 3 1 "ByFB" 0.25 0 4 0.2 0 1
"5244" 308 2 4 1 "ByFB" 0.25 0 4 0.2 0 1
"5245" 308 2 5 1 "ByFB" 0.25 0 4 0.2 0 1
"5246" 308 2 6 1 "ByFB" 0.25 0 4 0.2 0 1
"5247" 308 2 7 1 "ByFB" 0.25 0 4 0.2 0 1
"5248" 308 2 8 1 "ByFB" 0.25 0 4 0.2 0 1
"5249" 308 2 9 1 "ByFB" 0.25 0 4 0.2 0 1
"5979" 308 2 10 1 "ByFB" 0.25 0 4 0.2 0 1
"5980" 308 2 11 1 "ByFB" 0.25 0 4 0.2 0 1
"3791" 308 2 12 1 "ByFB" 0.25 0 4 0.2 0 1
"4157" 308 2 13 1 "ByFB" 0.25 0 4 0.2 0 1
"4158" 308 2 14 1 "ByFB" 0.25 0 4 0.2 0 1
"4159" 308 2 15 1 "ByFB" 0.25 0 4 0.2 0 1
"4160" 308 2 16 1 "ByFB" 0.25 0 4 0.2 0 1
"4161" 308 2 17 1 "ByFB" 0.25 0 4 0.2 0 1
"5255" 308 2 18 1 "ByFB" 0.25 0 4 0.2 0 1
"5256" 308 2 19 1 "ByFB" 0.25 0 4 0.2 0 1
"5257" 308 2 20 1 "ByFB" 0.25 0 4 0.2 0 1
"5258" 308 2 21 1 "ByFB" 0.25 0 4 0.2 0 1
"5624" 308 2 22 1 "ByFB" 0.25 0 4 0.2 0 1
"5625" 308 2 23 1 "ByFB" 0.25 0 4 0.2 0 1
"5626" 308 2 24 1 "ByFB" 0.25 0 4 0.2 0 1
"5991" 308 2 25 1 "ByFB" 0.25 0 4 0.2 0 1
"8789" 308 3 1 0 "ByFB" 1 -1 0 0.5 -2 1
"8790" 308 3 2 0 "ByFB" 1 -1 0 0.5 -2 1
"8912" 308 3 3 0 "ByFB" 1 -1 0 0.5 -2 1
"8913" 308 3 4 0 "ByFB" 1 -1 0 0.5 -2 1
"9366" 308 3 5 0 "ByFB" 1 -1 0 0.5 -2 1
"9372" 308 3 6 1 "ByFB" 1 -1 0 0.5 -2 1
"9365" 308 3 7 1 "ByFB" 1 -1 0 0.5 -2 1
"9351" 308 3 8 1 "ByFB" 1 -1 0 0.5 -2 1
"9244" 308 3 9 1 "ByFB" 1 -1 0 0.5 -2 1
"8920" 308 3 10 1 "ByFB" 1 -1 0 0.5 -2 1
"8921" 308 3 11 1 "ByFB" 1 -1 0 0.5 -2 1
"8553" 308 3 12 1 "ByFB" 1 -1 0 0.5 -2 1
"8554" 308 3 13 1 "ByFB" 1 -1 0 0.5 -2 1
"8555" 308 3 14 1 "ByFB" 1 -1 0 0.5 -2 1
"8192" 308 3 15 1 "ByFB" 1 -1 0 0.5 -2 1
"7829" 308 3 16 1 "ByFB" 1 -1 0 0.5 -2 1
"8194" 308 3 17 1 "ByFB" 1 -1 0 0.5 -2 1
"8195" 308 3 18 1 "ByFB" 1 -1 0 0.5 -2 1
"7832" 308 3 19 1 "ByFB" 1 -1 0 0.5 -2 1
"7833" 308 3 20 1 "ByFB" 1 -1 0 0.5 -2 1
"8198" 308 3 21 1 "ByFB" 1 -1 0 0.5 -2 1
"8199" 308 3 22 1 "ByFB" 1 -1 0 0.5 -2 1
"8200" 308 3 23 1 "ByFB" 1 -1 0 0.5 -2 1
"8201" 308 3 24 1 "ByFB" 1 -1 0 0.5 -2 1
"8202" 308 3 25 1 "ByFB" 1 -1 0 0.5 -2 1
"10756" 308 4 1 0 "ByFB" 1 1 2 0.5 0 1
"10757" 308 4 2 0 "ByFB" 1 1 2 0.5 0 1
"11487" 308 4 3 0 "ByFB" 1 1 2 0.5 0 1
"11488" 308 4 4 0 "ByFB" 1 1 2 0.5 0 1
"11489" 308 4 5 0 "ByFB" 1 1 2 0.5 0 1
"11490" 308 4 6 0 "ByFB" 1 1 2 0.5 0 1
"11491" 308 4 7 0 "ByFB" 1 1 2 0.5 0 1
"12221" 308 4 8 0 "ByFB" 1 1 2 0.5 0 1
"12222" 308 4 9 0 "ByFB" 1 1 2 0.5 0 1
"12223" 308 4 10 0 "ByFB" 1 1 2 0.5 0 1
"12224" 308 4 11 0 "ByFB" 1 1 2 0.5 0 1
"10764" 308 4 12 0 "ByFB" 1 1 2 0.5 0 1
"10765" 308 4 13 0 "ByFB" 1 1 2 0.5 0 1
"10766" 308 4 14 0 "ByFB" 1 1 2 0.5 0 1
"11496" 308 4 15 0 "ByFB" 1 1 2 0.5 0 1
"11497" 308 4 16 0 "ByFB" 1 1 2 0.5 0 1
"11498" 308 4 17 0 "ByFB" 1 1 2 0.5 0 1
"11499" 308 4 18 0 "ByFB" 1 1 2 0.5 0 1
"11500" 308 4 19 0 "ByFB" 1 1 2 0.5 0 1
"11137" 308 4 20 0 "ByFB" 1 1 2 0.5 0 1
"11503" 308 4 21 0 "ByFB" 1 1 2 0.5 0 1
"11868" 308 4 22 0 "ByFB" 1 1 2 0.5 0 1
"11869" 308 4 23 0 "ByFB" 1 1 2 0.5 0 1
"11870" 308 4 24 0 "ByFB" 1 1 2 0.5 0 1
"11871" 308 4 25 0 "ByFB" 1 1 2 0.5 0 1
"15397" 308 5 1 0 "ByFB" 1 -3 0 0.2 -4 1
"15155" 308 5 2 0 "ByFB" 1 -3 0 0.2 -4 1
"15520" 308 5 3 0 "ByFB" 1 -3 0 0.2 -4 1
"15521" 308 5 4 0 "ByFB" 1 -3 0 0.2 -4 1
"15401" 308 5 5 0 "ByFB" 1 -3 0 0.2 -4 1
"15523" 308 5 6 1 "ByFB" 1 -3 0 0.2 -4 1
"15160" 308 5 7 1 "ByFB" 1 -3 0 0.2 -4 1
"15161" 308 5 8 1 "ByFB" 1 -3 0 0.2 -4 1
"15162" 308 5 9 1 "ByFB" 1 -3 0 0.2 -4 1
"15163" 308 5 10 1 "ByFB" 1 -3 0 0.2 -4 1
"15502" 308 5 11 1 "ByFB" 1 -3 0 0.2 -4 1
"14068" 308 5 12 1 "ByFB" 1 -3 0 0.2 -4 1
"14069" 308 5 13 1 "ByFB" 1 -3 0 0.2 -4 1
"14070" 308 5 14 1 "ByFB" 1 -3 0 0.2 -4 1
"14071" 308 5 15 1 "ByFB" 1 -3 0 0.2 -4 1
"14072" 308 5 16 1 "ByFB" 1 -3 0 0.2 -4 1
"14073" 308 5 17 1 "ByFB" 1 -3 0 0.2 -4 1
"14074" 308 5 18 1 "ByFB" 1 -3 0 0.2 -4 1
"14075" 308 5 19 1 "ByFB" 1 -3 0 0.2 -4 1
"14076" 308 5 20 1 "ByFB" 1 -3 0 0.2 -4 1
"14077" 308 5 21 1 "ByFB" 1 -3 0 0.2 -4 1
"14078" 308 5 22 1 "ByFB" 1 -3 0 0.2 -4 1
"14079" 308 5 23 1 "ByFB" 1 -3 0 0.2 -4 1
"14080" 308 5 24 1 "ByFB" 1 -3 0 0.2 -4 1
"14081" 308 5 25 1 "ByFB" 1 -3 0 0.2 -4 1
"16271" 308 6 1 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17366" 308 6 2 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17367" 308 6 3 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17368" 308 6 4 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17369" 308 6 5 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17370" 308 6 6 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17007" 308 6 7 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17008" 308 6 8 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17009" 308 6 9 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18458" 308 6 10 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18472" 308 6 11 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17012" 308 6 12 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17013" 308 6 13 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17014" 308 6 14 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17015" 308 6 15 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17016" 308 6 16 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17017" 308 6 17 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17018" 308 6 18 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17383" 308 6 19 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17384" 308 6 20 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17385" 308 6 21 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17022" 308 6 22 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17023" 308 6 23 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17024" 308 6 24 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17025" 308 6 25 1 "ByFB" 0.75 -3 0 0.8 -4 1
"20673" 308 7 1 0 "ByFB" 1 -1 0 0.95 -20 1
"20674" 308 7 2 1 "ByFB" 1 -1 0 0.95 -20 1
"20311" 308 7 3 1 "ByFB" 1 -1 0 0.95 -20 1
"20312" 308 7 4 1 "ByFB" 1 -1 0 0.95 -20 1
"20677" 308 7 5 1 "ByFB" 1 -1 0 0.95 -20 1
"20678" 308 7 6 0 "ByFB" 1 -1 0 0.95 -20 1
"20679" 308 7 7 0 "ByFB" 1 -1 0 0.95 -20 1
"20680" 308 7 8 0 "ByFB" 1 -1 0 0.95 -20 1
"20681" 308 7 9 0 "ByFB" 1 -1 0 0.95 -20 1
"20682" 308 7 10 0 "ByFB" 1 -1 0 0.95 -20 1
"21047" 308 7 11 0 "ByFB" 1 -1 0 0.95 -20 1
"18870" 308 7 12 1 "ByFB" 1 -1 0 0.95 -20 1
"18871" 308 7 13 1 "ByFB" 1 -1 0 0.95 -20 1
"18872" 308 7 14 1 "ByFB" 1 -1 0 0.95 -20 1
"18886" 308 7 15 1 "ByFB" 1 -1 0 0.95 -20 1
"18887" 308 7 16 1 "ByFB" 1 -1 0 0.95 -20 1
"18888" 308 7 17 1 "ByFB" 1 -1 0 0.95 -20 1
"19591" 308 7 18 1 "ByFB" 1 -1 0 0.95 -20 1
"19228" 308 7 19 1 "ByFB" 1 -1 0 0.95 -20 1
"18987" 308 7 20 1 "ByFB" 1 -1 0 0.95 -20 1
"18867" 308 7 21 1 "ByFB" 1 -1 0 0.95 -20 1
"18868" 308 7 22 1 "ByFB" 1 -1 0 0.95 -20 1
"19233" 308 7 23 1 "ByFB" 1 -1 0 0.95 -20 1
"19234" 308 7 24 1 "ByFB" 1 -1 0 0.95 -20 1
"19235" 308 7 25 1 "ByFB" 1 -1 0 0.95 -20 1
"22884" 308 8 1 0 "ByFB" 1 1 20 0.05 0 1
"23250" 308 8 2 0 "ByFB" 1 1 20 0.05 0 1
"23251" 308 8 3 0 "ByFB" 1 1 20 0.05 0 1
"23252" 308 8 4 0 "ByFB" 1 1 20 0.05 0 1
"23253" 308 8 5 0 "ByFB" 1 1 20 0.05 0 1
"24347" 308 8 6 0 "ByFB" 1 1 20 0.05 0 1
"24348" 308 8 7 0 "ByFB" 1 1 20 0.05 0 1
"24349" 308 8 8 0 "ByFB" 1 1 20 0.05 0 1
"24350" 308 8 9 0 "ByFB" 1 1 20 0.05 0 1
"24351" 308 8 10 0 "ByFB" 1 1 20 0.05 0 1
"24352" 308 8 11 0 "ByFB" 1 1 20 0.05 0 1
"21943" 308 8 12 0 "ByFB" 1 1 20 0.05 0 1
"22163" 308 8 13 0 "ByFB" 1 1 20 0.05 0 1
"22164" 308 8 14 0 "ByFB" 1 1 20 0.05 0 1
"22165" 308 8 15 0 "ByFB" 1 1 20 0.05 0 1
"22895" 308 8 16 0 "ByFB" 1 1 20 0.05 0 1
"22896" 308 8 17 0 "ByFB" 1 1 20 0.05 0 1
"22897" 308 8 18 0 "ByFB" 1 1 20 0.05 0 1
"22898" 308 8 19 0 "ByFB" 1 1 20 0.05 0 1
"22899" 308 8 20 0 "ByFB" 1 1 20 0.05 0 1
"22900" 308 8 21 0 "ByFB" 1 1 20 0.05 0 1
"22537" 308 8 22 0 "ByFB" 1 1 20 0.05 0 1
"22538" 308 8 23 0 "ByFB" 1 1 20 0.05 0 1
"22539" 308 8 24 0 "ByFB" 1 1 20 0.05 0 1
"22904" 308 8 25 0 "ByFB" 1 1 20 0.05 0 1
"26188" 308 9 1 0 "ByFB" 1 1 100 0.01 0 1
"26189" 308 9 2 0 "ByFB" 1 1 100 0.01 0 1
"26190" 308 9 3 0 "ByFB" 1 1 100 0.01 0 1
"26555" 308 9 4 0 "ByFB" 1 1 100 0.01 0 1
"26556" 308 9 5 0 "ByFB" 1 1 100 0.01 0 1
"26557" 308 9 6 0 "ByFB" 1 1 100 0.01 0 1
"26558" 308 9 7 0 "ByFB" 1 1 100 0.01 0 1
"26559" 308 9 8 0 "ByFB" 1 1 100 0.01 0 1
"27289" 308 9 9 0 "ByFB" 1 1 100 0.01 0 1
"27290" 308 9 10 0 "ByFB" 1 1 100 0.01 0 1
"27291" 308 9 11 0 "ByFB" 1 1 100 0.01 0 1
"25140" 308 9 12 0 "ByFB" 1 1 100 0.01 0 1
"25466" 308 9 13 0 "ByFB" 1 1 100 0.01 0 1
"25467" 308 9 14 0 "ByFB" 1 1 100 0.01 0 1
"25468" 308 9 15 0 "ByFB" 1 1 100 0.01 0 1
"25469" 308 9 16 0 "ByFB" 1 1 100 0.01 0 1
"25834" 308 9 17 0 "ByFB" 1 1 100 0.01 0 1
"25471" 308 9 18 0 "ByFB" 1 1 100 0.01 0 1
"25473" 308 9 19 0 "ByFB" 1 1 100 0.01 0 1
"25474" 308 9 20 0 "ByFB" 1 1 100 0.01 0 1
"25475" 308 9 21 0 "ByFB" 1 1 100 0.01 0 1
"25476" 308 9 22 0 "ByFB" 1 1 100 0.01 0 1
"25841" 308 9 23 0 "ByFB" 1 1 100 0.01 0 1
"26571" 308 9 24 0 "ByFB" 1 1 100 0.01 0 1
"26572" 308 9 25 0 "ByFB" 1 1 100 0.01 0 1
"29857" 308 10 1 0 "ByFB" 1 2 101 0.01 1 1
"30222" 308 10 2 0 "ByFB" 1 2 101 0.01 1 1
"29859" 308 10 3 0 "ByFB" 1 2 101 0.01 1 1
"29860" 308 10 4 0 "ByFB" 1 2 101 0.01 1 1
"30833" 308 10 5 0 "ByFB" 1 2 101 0.01 1 1
"30834" 308 10 6 0 "ByFB" 1 2 101 0.01 1 1
"30835" 308 10 7 0 "ByFB" 1 2 101 0.01 1 1
"30957" 308 10 8 0 "ByFB" 1 2 101 0.01 1 1
"30958" 308 10 9 0 "ByFB" 1 2 101 0.01 1 1
"30959" 308 10 10 0 "ByFB" 1 2 101 0.01 1 1
"30960" 308 10 11 0 "ByFB" 1 2 101 0.01 1 1
"28770" 308 10 12 0 "ByFB" 1 2 101 0.01 1 1
"28771" 308 10 13 0 "ByFB" 1 2 101 0.01 1 1
"28772" 308 10 14 0 "ByFB" 1 2 101 0.01 1 1
"28773" 308 10 15 0 "ByFB" 1 2 101 0.01 1 1
"28410" 308 10 16 0 "ByFB" 1 2 101 0.01 1 1
"28775" 308 10 17 0 "ByFB" 1 2 101 0.01 1 1
"28776" 308 10 18 0 "ByFB" 1 2 101 0.01 1 1
"28413" 308 10 19 0 "ByFB" 1 2 101 0.01 1 1
"28414" 308 10 20 0 "ByFB" 1 2 101 0.01 1 1
"28415" 308 10 21 0 "ByFB" 1 2 101 0.01 1 1
"28416" 308 10 22 0 "ByFB" 1 2 101 0.01 1 1
"28417" 308 10 23 0 "ByFB" 1 2 101 0.01 1 1
"28418" 308 10 24 0 "ByFB" 1 2 101 0.01 1 1
"28783" 308 10 25 0 "ByFB" 1 2 101 0.01 1 1
"32067" 308 11 1 0 "ByFB" 1 19 20 0.9 -20 1
"32068" 308 11 2 0 "ByFB" 1 19 20 0.9 -20 1
"32069" 308 11 3 0 "ByFB" 1 19 20 0.9 -20 1
"32070" 308 11 4 0 "ByFB" 1 19 20 0.9 -20 1
"32071" 308 11 5 0 "ByFB" 1 19 20 0.9 -20 1
"32072" 308 11 6 0 "ByFB" 1 19 20 0.9 -20 1
"32073" 308 11 7 0 "ByFB" 1 19 20 0.9 -20 1
"32074" 308 11 8 0 "ByFB" 1 19 20 0.9 -20 1
"32075" 308 11 9 0 "ByFB" 1 19 20 0.9 -20 1
"32076" 308 11 10 0 "ByFB" 1 19 20 0.9 -20 1
"32441" 308 11 11 0 "ByFB" 1 19 20 0.9 -20 1
"31358" 308 11 12 0 "ByFB" 1 19 20 0.9 -20 1
"31346" 308 11 13 0 "ByFB" 1 19 20 0.9 -20 1
"31360" 308 11 14 0 "ByFB" 1 19 20 0.9 -20 1
"31374" 308 11 15 0 "ByFB" 1 19 20 0.9 -20 1
"31715" 308 11 16 0 "ByFB" 1 19 20 0.9 -20 1
"31404" 308 11 17 0 "ByFB" 1 19 20 0.9 -20 1
"31366" 308 11 18 0 "ByFB" 1 19 20 0.9 -20 1
"32085" 308 11 19 0 "ByFB" 1 19 20 0.9 -20 1
"32086" 308 11 20 0 "ByFB" 1 19 20 0.9 -20 1
"32087" 308 11 21 0 "ByFB" 1 19 20 0.9 -20 1
"32088" 308 11 22 0 "ByFB" 1 19 20 0.9 -20 1
"32819" 308 11 23 0 "ByFB" 1 19 20 0.9 -20 1
"32820" 308 11 24 0 "ByFB" 1 19 20 0.9 -20 1
"32821" 308 11 25 0 "ByFB" 1 19 20 0.9 -20 1
"36105" 308 12 1 0 "ByFB" 1 0 50 0.5 -50 1
"36106" 308 12 2 0 "ByFB" 1 0 50 0.5 -50 1
"36107" 308 12 3 0 "ByFB" 1 0 50 0.5 -50 1
"35744" 308 12 4 0 "ByFB" 1 0 50 0.5 -50 1
"35015" 308 12 5 0 "ByFB" 1 0 50 0.5 -50 1
"35016" 308 12 6 0 "ByFB" 1 0 50 0.5 -50 1
"35017" 308 12 7 0 "ByFB" 1 0 50 0.5 -50 1
"35018" 308 12 8 0 "ByFB" 1 0 50 0.5 -50 1
"35383" 308 12 9 0 "ByFB" 1 0 50 0.5 -50 1
"35384" 308 12 10 0 "ByFB" 1 0 50 0.5 -50 1
"35385" 308 12 11 0 "ByFB" 1 0 50 0.5 -50 1
"34402" 308 12 12 0 "ByFB" 1 0 50 0.5 -50 1
"34414" 308 12 13 0 "ByFB" 1 0 50 0.5 -50 1
"34464" 308 12 14 0 "ByFB" 1 0 50 0.5 -50 1
"34465" 308 12 15 0 "ByFB" 1 0 50 0.5 -50 1
"34401" 308 12 16 0 "ByFB" 1 0 50 0.5 -50 1
"34441" 308 12 17 0 "ByFB" 1 0 50 0.5 -50 1
"34442" 308 12 18 0 "ByFB" 1 0 50 0.5 -50 1
"34413" 308 12 19 0 "ByFB" 1 0 50 0.5 -50 1
"34661" 308 12 20 0 "ByFB" 1 0 50 0.5 -50 1
"34662" 308 12 21 0 "ByFB" 1 0 50 0.5 -50 1
"34663" 308 12 22 0 "ByFB" 1 0 50 0.5 -50 1
"34664" 308 12 23 0 "ByFB" 1 0 50 0.5 -50 1
"34432" 308 12 24 0 "ByFB" 1 0 50 0.5 -50 1
"34406" 308 12 25 0 "ByFB" 1 0 50 0.5 -50 1
"37705" 308 14 1 0 "ByFB" 1 0 1 0.5 -1 1
"37614" 308 14 2 0 "ByFB" 1 0 1 0.5 -1 1
"37615" 308 14 3 0 "ByFB" 1 0 1 0.5 -1 1
"37629" 308 14 4 0 "ByFB" 1 0 1 0.5 -1 1
"37611" 308 14 5 0 "ByFB" 1 0 1 0.5 -1 1
"37587" 308 14 6 0 "ByFB" 1 0 1 0.5 -1 1
"37712" 308 14 7 0 "ByFB" 1 0 1 0.5 -1 1
"37644" 308 14 8 0 "ByFB" 1 0 1 0.5 -1 1
"37958" 308 14 9 0 "ByFB" 1 0 1 0.5 -1 1
"37959" 308 14 10 0 "ByFB" 1 0 1 0.5 -1 1
"37960" 308 14 11 0 "ByFB" 1 0 1 0.5 -1 1
"37630" 308 14 12 0 "ByFB" 1 0 1 0.5 -1 1
"37536" 308 14 13 0 "ByFB" 1 0 1 0.5 -1 1
